rowkey,time,id,is_risk
154709,56:56.0,103433,0
154710,57:05.0,115192,0
154713,57:27.0,57436,0
154728,59:05.0,36642,0
154729,59:14.0,148034,0
154732,59:44.0,9370,0
154739,00:40.0,57436,0
154770,04:55.0,96292,0
154775,05:20.0,96292,0
154776,05:27.0,48399,0
154781,06:16.0,121978,0
154785,07:03.0,88343,0
154817,11:04.0,63565,0
154829,12:03.0,169924,0
154863,17:19.0,175592,0
154869,18:55.0,116699,0
154889,21:37.0,149416,0
154894,22:23.0,130037,0
154914,24:59.0,130037,0
154923,27:00.0,68606,0
154930,27:56.0,39013,0
154962,31:32.0,122653,0
154975,33:08.0,86115,0
154989,34:39.0,149886,0
155005,36:49.0,136729,0
155008,36:52.0,118203,0
155010,36:53.0,158654,0
155026,39:58.0,82509,0
155030,40:25.0,27421,0
155039,41:16.0,149921,0
155052,42:26.0,50101,0
155057,43:19.0,38729,0
155063,44:33.0,118494,0
155072,46:55.0,97625,0
155086,50:23.0,60241,0
155087,50:27.0,82509,0
155089,50:49.0,10795,0
155111,53:44.0,97743,0
155125,55:26.0,107943,0
155126,55:40.0,16025,0
155131,56:12.0,43568,0
155141,57:46.0,16025,0
155149,59:23.0,126205,0
155162,01:26.0,132067,0
155172,03:20.0,168336,0
155182,05:41.0,27232,0
155192,07:06.0,125938,0
155193,07:12.0,752,0
155200,08:40.0,157410,0
155223,12:26.0,94237,0
155239,13:54.0,136054,0
155240,14:01.0,85994,0
155249,15:56.0,13607,0
155268,20:16.0,164556,0
155275,21:22.0,66977,0
155281,22:07.0,152005,0
155288,23:44.0,68113,0
155292,24:21.0,59431,0
155315,28:31.0,29135,0
155341,32:57.0,26452,0
155347,34:14.0,173029,0
155353,35:17.0,57583,0
155361,37:18.0,10109,0
155376,39:51.0,21344,0
155398,47:49.0,8471,0
155402,48:17.0,161474,0
155407,49:39.0,74148,0
155426,53:23.0,82018,0
155465,03:55.0,13275,0
155489,09:57.0,59160,0
155490,10:12.0,12067,0
155498,11:16.0,9678,0
155499,11:26.0,6518,0
155514,14:44.0,10795,0
155520,16:38.0,100880,0
155525,17:28.0,161961,0
155527,17:39.0,36248,0
155531,17:57.0,68773,0
155534,18:10.0,12788,0
155551,20:42.0,76083,0
155556,22:13.0,110921,0
155564,22:48.0,412,0
155570,24:30.0,152005,0
155574,25:42.0,146154,0
155584,28:03.0,17736,0
155595,30:11.0,97586,0
155617,33:55.0,65553,0
155628,37:01.0,84401,0
155634,37:53.0,121978,0
155647,41:08.0,14609,0
155659,43:18.0,109649,0
155682,47:40.0,14939,0
155687,48:25.0,131938,0
155694,51:11.0,164556,0
155709,53:36.0,154999,0
155719,55:44.0,164556,0
155725,57:13.0,76517,0
155753,01:54.0,16179,0
155766,03:52.0,32902,0
155774,05:22.0,99470,0
155782,07:55.0,162439,0
155784,08:15.0,79995,0
155786,08:29.0,10736,0
155794,09:41.0,63404,0
155795,09:51.0,44102,0
155807,11:23.0,34380,0
155814,12:38.0,63404,0
155826,14:46.0,105609,0
155829,15:04.0,40269,0
155831,15:47.0,44742,0
155832,15:48.0,44742,0
155833,16:06.0,37097,0
155844,18:01.0,161919,0
155866,21:11.0,138754,0
155874,22:29.0,1422,0
155875,22:36.0,84819,0
155887,24:21.0,112241,0
155889,25:14.0,36711,0
155892,25:41.0,61280,0
155897,26:47.0,79406,0
155899,27:25.0,11490,0
155906,28:25.0,11490,0
155907,28:31.0,96728,0
155910,28:55.0,96728,0
155919,30:40.0,43642,0
155929,32:55.0,83624,0
155942,35:52.0,96728,0
155948,37:09.0,125470,0
155949,37:25.0,11490,0
155953,38:03.0,69397,0
155978,42:50.0,77874,0
155980,42:50.0,104108,0
155996,45:34.0,77874,0
155999,45:50.0,144484,0
156003,46:19.0,10740,0
156004,46:35.0,11490,0
156008,47:48.0,107050,0
156012,48:17.0,11490,0
156034,51:19.0,11490,0
156038,51:58.0,107050,0
156043,52:44.0,12115,0
156047,53:38.0,83624,0
156048,54:17.0,4856,0
156057,56:03.0,157555,0
156059,56:14.0,132442,0
156068,57:19.0,11490,0
156069,57:19.0,23351,0
156072,58:06.0,11490,0
156073,58:16.0,169936,0
156079,59:00.0,11490,0
156082,59:20.0,62356,0
156084,59:24.0,17625,0
156094,02:09.0,155678,0
156097,02:24.0,37771,0
156099,02:41.0,83624,0
156103,02:57.0,12617,0
156106,03:43.0,132453,0
156110,04:27.0,155678,0
156113,04:38.0,68834,0
156123,06:20.0,23351,0
156125,06:37.0,155678,0
156134,08:20.0,12617,0
156141,09:27.0,167263,0
156146,10:11.0,43534,0
156149,10:23.0,84943,0
156157,11:08.0,4083,0
156158,11:14.0,166636,0
156168,13:22.0,84674,0
156179,15:30.0,78592,0
156181,16:19.0,60828,0
156193,17:31.0,133688,0
156194,18:00.0,10294,0
156196,18:12.0,81505,0
156198,18:17.0,96567,0
156202,19:31.0,48280,0
156230,23:08.0,107548,0
156232,23:32.0,30772,0
156234,24:02.0,135398,0
156237,24:49.0,135398,0
156238,25:18.0,135398,0
156250,27:16.0,98030,0
156264,30:03.0,91594,0
156267,30:51.0,44742,0
156277,32:45.0,7591,0
156280,33:14.0,7591,0
156318,40:59.0,49433,0
156321,41:49.0,9149,0
156322,42:10.0,62448,0
156324,42:19.0,62830,0
156327,42:38.0,77668,0
156331,43:35.0,160598,0
156343,45:04.0,156824,0
156344,45:24.0,14075,0
156353,46:39.0,62317,0
156360,47:36.0,36260,0
156374,50:34.0,143323,0
156386,52:01.0,36821,0
156391,52:37.0,87971,0
156394,52:51.0,68447,0
156397,53:00.0,72091,0
156398,53:08.0,120459,0
156422,56:30.0,129389,0
156450,01:10.0,18016,0
156466,05:29.0,174894,0
156468,05:47.0,38756,0
156473,06:31.0,87076,0
156478,07:33.0,8884,0
156499,11:56.0,133664,0
156504,12:38.0,133664,0
156506,13:07.0,166719,0
156508,13:36.0,133664,0
156510,14:04.0,111669,0
156521,15:48.0,159326,0
156523,16:33.0,27918,0
156533,18:18.0,59497,0
156538,18:45.0,166719,0
156559,21:28.0,59497,0
156575,23:26.0,155377,0
156593,25:53.0,33793,0
156599,26:22.0,87971,0
156601,26:26.0,138993,0
156620,29:04.0,59857,0
156626,31:08.0,32451,0
156635,33:56.0,161030,0
156646,35:00.0,112507,0
156649,35:23.0,97743,0
156650,35:39.0,17625,0
156655,36:29.0,66385,0
156676,40:12.0,151109,0
156684,42:25.0,97743,0
156686,42:45.0,168907,0
156687,42:48.0,4685,0
156689,43:24.0,168907,0
156764,54:19.0,129173,0
156767,55:00.0,42278,0
156775,55:52.0,100901,0
156783,57:28.0,108116,0
156785,58:11.0,157225,0
156799,01:06.0,38756,0
156803,02:03.0,53443,0
156820,06:57.0,131917,0
156835,09:44.0,45523,0
156843,10:55.0,167723,0
156848,13:43.0,148308,0
156854,14:50.0,164659,0
156856,14:58.0,61432,0
156865,16:43.0,68773,0
156868,17:16.0,165252,0
156872,18:20.0,74148,0
156874,18:34.0,152430,0
156884,20:23.0,61432,0
156894,23:24.0,18016,0
156898,23:39.0,142807,0
156912,27:53.0,96567,0
156913,27:57.0,96567,0
156916,28:45.0,138993,0
156934,32:50.0,96567,0
156935,32:54.0,96567,0
156937,33:34.0,142807,0
156970,39:25.0,172764,0
156977,41:45.0,78186,0
157008,48:36.0,12351,0
157010,49:17.0,147988,0
157011,49:24.0,142561,0
157015,49:57.0,55459,0
157024,51:26.0,98454,0
157029,52:45.0,95126,0
157031,52:49.0,110711,0
157036,53:38.0,71389,0
157037,53:59.0,174675,0
157038,54:05.0,156824,0
157039,54:08.0,161267,0
157046,54:53.0,83985,0
157048,55:21.0,1195,0
157060,57:01.0,36170,0
157073,00:28.0,120915,0
157107,07:50.0,10740,0
157111,08:41.0,1052,0
157139,13:25.0,142807,0
157162,19:04.0,142568,0
157163,19:07.0,108649,0
157190,27:22.0,13607,0
157218,32:43.0,112507,0
157233,37:08.0,166636,0
157234,37:09.0,25661,0
157236,38:50.0,137498,0
157238,39:12.0,52410,0
157244,41:05.0,96374,0
157262,45:39.0,121810,0
157296,53:04.0,25661,0
157301,54:17.0,109545,0
157323,00:29.0,118406,0
157331,03:32.0,162692,0
157344,07:43.0,69324,0
157353,09:51.0,160491,0
157364,12:17.0,104757,0
157368,12:51.0,88594,0
157372,13:18.0,129998,0
157377,14:31.0,155139,0
157394,19:11.0,70159,0
157395,19:12.0,74148,0
157406,20:42.0,44805,0
157412,22:19.0,144086,0
157420,24:08.0,72582,0
157421,24:43.0,138073,0
157425,25:23.0,69072,0
157439,27:52.0,155851,0
157445,30:21.0,2847,0
157461,34:02.0,1095,0
157467,35:42.0,172026,0
157479,38:52.0,17853,0
157482,39:44.0,162507,0
157486,40:49.0,127989,0
157490,41:03.0,126377,0
157516,46:20.0,19417,0
157517,46:30.0,19417,0
157523,47:28.0,162663,0
157534,50:19.0,108529,0
157537,51:02.0,135767,0
157540,51:36.0,132442,0
157541,51:51.0,69304,0
157544,52:29.0,171105,0
157546,52:39.0,93021,0
157559,55:32.0,171105,0
157560,55:42.0,58635,0
157565,57:27.0,161598,0
157595,05:40.0,45702,0
157596,05:41.0,37941,0
157600,06:47.0,117576,0
157612,10:02.0,40862,0
157613,10:10.0,56027,0
157650,17:37.0,3207,0
157660,19:29.0,40736,0
157662,19:44.0,107668,0
157668,20:32.0,84785,0
157672,21:07.0,12142,0
157742,32:38.0,69324,0
157745,32:55.0,38756,0
157790,41:45.0,86057,0
157800,44:12.0,97485,0
157803,44:34.0,132044,0
157820,46:37.0,97485,0
157855,53:20.0,111669,0
157859,53:52.0,100996,0
157860,54:12.0,96869,0
157862,54:23.0,157314,0
157867,55:19.0,108039,0
157874,56:14.0,108039,0
157887,58:27.0,81712,0
157890,59:04.0,108039,0
157899,00:09.0,156572,0
157908,01:50.0,21373,0
157932,05:07.0,54571,0
157937,06:00.0,23332,0
157943,06:52.0,45134,0
157944,06:53.0,45134,0
157969,11:25.0,96869,0
157974,12:22.0,90115,0
157995,15:11.0,59075,0
158010,17:25.0,59075,0
158029,20:59.0,40973,0
158046,24:21.0,1890,0
158047,24:33.0,18607,0
158050,24:43.0,165195,0
158052,24:58.0,48382,0
158064,25:59.0,59403,0
158065,26:00.0,149778,0
158072,27:30.0,114240,0
158106,32:01.0,174858,0
158110,32:12.0,5596,0
158115,32:57.0,145252,0
158118,33:22.0,42673,0
158123,34:13.0,100176,0
158129,34:48.0,136612,0
158137,35:59.0,23648,0
158158,38:50.0,144040,0
158163,39:44.0,21270,0
158195,45:25.0,9290,0
158199,46:09.0,22749,0
158200,46:11.0,100127,0
158229,51:50.0,20483,0
158235,52:43.0,111669,0
158239,53:41.0,26564,0
158268,57:39.0,82635,0
158269,57:41.0,157410,0
158273,58:23.0,87492,0
158302,03:19.0,44805,0
158303,03:22.0,152005,0
158315,05:05.0,7579,0
158333,08:05.0,89222,0
158346,10:01.0,35514,0
158359,12:02.0,90467,0
158361,12:24.0,131103,0
158365,12:39.0,54617,0
158388,17:06.0,65107,0
158394,17:50.0,119937,0
158399,18:35.0,42635,0
158401,18:54.0,35464,0
158414,21:09.0,111669,0
158417,21:24.0,125323,0
158428,22:48.0,125323,0
158445,24:32.0,142807,0
158454,25:21.0,125323,0
158458,26:20.0,169894,0
158459,26:21.0,141674,0
158461,26:33.0,125323,0
158465,27:01.0,111669,0
158469,27:43.0,103176,0
158475,28:34.0,134701,0
158478,29:13.0,23648,0
158506,33:06.0,69144,0
158510,33:33.0,133687,0
158512,33:37.0,57996,0
158513,33:38.0,57996,0
158525,38:21.0,80047,0
158529,38:46.0,20381,0
158538,40:04.0,87764,0
158543,40:48.0,57996,0
158548,41:30.0,57996,0
158554,42:29.0,72401,0
158575,45:04.0,67306,0
158576,45:10.0,103659,0
158584,45:42.0,102218,0
158585,45:56.0,102218,0
158595,47:31.0,109018,0
158617,50:48.0,77863,0
158620,51:03.0,40215,0
158626,51:51.0,53373,0
158656,55:12.0,58015,0
158668,56:40.0,31697,0
158669,56:47.0,32350,0
158678,58:27.0,15937,0
158689,59:52.0,138183,0
158690,59:58.0,163745,0
158693,00:28.0,111669,0
158739,09:25.0,32892,0
158742,09:53.0,155769,0
158762,13:03.0,19393,0
158770,15:25.0,50429,0
158789,17:37.0,100631,0
158799,19:12.0,64386,0
158805,20:29.0,79981,0
158815,22:55.0,156084,0
158820,24:19.0,25327,0
158826,25:11.0,80996,0
158837,28:18.0,80996,0
158845,29:32.0,155638,0
158848,30:35.0,54211,0
158857,32:53.0,144807,0
158859,33:19.0,128128,0
158865,36:33.0,30633,0
158869,37:19.0,115193,0
158875,39:24.0,39659,0
158881,40:57.0,151317,0
158894,44:20.0,174894,0
158896,44:25.0,145509,0
158898,44:59.0,127365,0
158917,50:19.0,67517,0
158928,53:20.0,88195,0
158964,03:13.0,99983,0
158975,06:08.0,147174,0
158977,06:53.0,35137,0
158999,14:10.0,76331,0
159013,18:19.0,39036,0
159014,19:21.0,67517,0
159025,25:21.0,37621,0
159031,26:20.0,150680,0
159045,39:15.0,41723,0
159055,41:34.0,92018,0
159060,42:47.0,87132,0
159064,44:33.0,41723,0
159076,53:13.0,35378,0
159080,55:34.0,122066,0
159084,57:59.0,160171,0
159109,11:24.0,120181,0
159111,12:50.0,15738,0
159120,20:05.0,81404,0
159135,35:34.0,163745,0
159136,36:31.0,98338,0
159146,50:14.0,125323,0
159148,50:57.0,1195,0
159149,52:08.0,125323,0
159154,58:24.0,74756,0
159168,09:33.0,120557,0
159172,13:29.0,141912,0
159176,16:23.0,120557,0
159179,17:46.0,103193,0
159180,20:23.0,98338,0
159205,15:48.0,47226,0
159211,21:20.0,47226,0
159233,23:10.0,125323,0
159245,03:18.0,34871,0
159255,51:34.0,174639,0
159271,15:14.0,95059,0
159286,44:51.0,14883,0
159287,48:23.0,129277,0
159293,54:26.0,31836,0
159297,58:01.0,133234,0
159300,59:35.0,37182,0
159301,00:49.0,37182,0
159303,01:32.0,37182,0
159312,07:05.0,133234,0
159319,10:07.0,133234,0
159330,13:13.0,108902,0
159345,20:42.0,125060,0
159349,22:50.0,13275,0
159371,31:43.0,50685,0
159396,43:49.0,15050,0
159399,44:50.0,133234,0
159401,46:13.0,133234,0
159406,47:05.0,174323,0
159419,51:30.0,40068,0
159425,54:09.0,158011,0
159432,56:04.0,74148,0
159435,57:10.0,110711,0
159436,57:26.0,106057,0
159443,58:31.0,110711,0
159464,04:05.0,123049,0
159477,08:15.0,39003,0
159487,10:57.0,131559,0
159489,11:11.0,131559,0
159493,11:52.0,76077,0
159495,12:34.0,167890,0
159516,17:30.0,14187,0
159518,17:59.0,79951,0
159523,18:49.0,22910,0
159545,24:00.0,51608,0
159546,24:02.0,79951,0
159554,25:16.0,1327,0
159563,27:33.0,154663,0
159567,29:32.0,149877,0
159568,30:04.0,84267,0
159587,35:02.0,157540,0
159601,37:45.0,134495,0
159603,38:23.0,22568,0
159620,42:29.0,28722,0
159627,44:49.0,22568,0
159635,45:23.0,130056,0
159653,47:32.0,1543,0
159657,48:04.0,131103,0
159664,49:16.0,22910,0
159668,50:04.0,101808,0
159671,50:54.0,123193,0
159673,51:03.0,3199,0
159690,55:03.0,86115,0
159699,56:22.0,108715,0
159732,02:50.0,129849,0
159737,03:19.0,99672,0
159747,05:29.0,155517,0
159748,06:12.0,165865,0
159749,06:26.0,129152,0
159750,06:44.0,165865,0
159754,08:55.0,16887,0
159764,12:41.0,74148,0
159774,13:46.0,34524,0
159776,14:12.0,95913,0
159778,14:40.0,17853,0
159799,17:36.0,173580,0
159808,19:56.0,104108,0
159819,21:53.0,171660,0
159836,26:51.0,95913,0
159847,28:41.0,98504,0
159876,33:46.0,23909,0
159917,42:43.0,151185,0
159919,42:52.0,129564,0
159962,50:12.0,151487,0
159966,50:36.0,94465,0
159986,52:53.0,36929,0
159988,52:56.0,64799,0
159991,53:10.0,76929,0
160024,00:15.0,173952,0
160029,00:36.0,173952,0
160036,01:05.0,68655,0
160051,02:02.0,65869,0
160076,05:02.0,157269,0
160095,06:36.0,91573,0
160096,06:43.0,112260,0
160104,07:34.0,14436,0
160109,08:01.0,32892,0
160110,08:02.0,161204,0
160130,11:35.0,34356,0
160133,11:45.0,155921,0
160144,12:54.0,46758,0
160187,17:44.0,127989,0
160213,22:18.0,130056,0
160223,25:00.0,115871,0
160227,25:39.0,130657,0
160241,27:48.0,175388,0
160251,29:00.0,43102,0
160273,32:29.0,49567,0
160277,32:44.0,49567,0
160281,33:16.0,49567,0
160284,33:40.0,49567,0
160287,33:56.0,49567,0
160293,34:15.0,49567,0
160295,34:35.0,8825,0
160302,35:57.0,49567,0
160305,36:12.0,49567,0
160309,36:37.0,37537,0
160312,37:26.0,111043,0
160313,37:34.0,166120,0
160319,38:36.0,65043,0
160322,38:42.0,13303,0
160327,39:43.0,155921,0
160332,41:03.0,38517,0
160337,41:31.0,102015,0
160366,45:31.0,21165,0
160368,45:37.0,158317,0
160375,47:09.0,93845,0
160379,47:49.0,69397,0
160381,48:19.0,123551,0
160389,49:18.0,106109,0
160391,49:19.0,106109,0
160432,54:19.0,46758,0
160446,55:30.0,77854,0
160455,56:52.0,18879,0
160465,57:31.0,54175,0
160492,00:45.0,154320,0
160495,01:04.0,131917,0
160508,03:26.0,157305,0
160512,03:50.0,3132,0
160517,04:33.0,157305,0
160518,04:34.0,78682,0
160531,06:33.0,172053,0
160543,08:21.0,85153,0
160558,11:33.0,151317,0
160574,12:59.0,14649,0
160599,17:22.0,46074,0
160602,17:32.0,67160,0
160609,17:57.0,112727,0
160613,18:26.0,14649,0
160625,19:45.0,10281,0
160651,24:30.0,76929,0
160653,25:13.0,66060,0
160662,27:38.0,6241,0
160672,29:12.0,6662,0
160686,31:37.0,83902,0
160687,31:42.0,90108,0
160704,34:10.0,94927,0
160721,37:35.0,174013,0
160751,43:04.0,155711,0
160768,44:43.0,61501,0
160773,46:15.0,156460,0
160786,48:52.0,12817,0
160790,49:33.0,29972,0
160794,50:12.0,128234,0
160795,50:33.0,119055,0
160811,53:35.0,126562,0
160813,54:09.0,140031,0
160822,55:09.0,144807,0
160828,55:52.0,144807,0
160829,55:59.0,83902,0
160851,59:15.0,144807,0
160857,00:03.0,144807,0
160888,04:34.0,127688,0
160906,07:43.0,144807,0
160910,08:24.0,144807,0
160916,08:38.0,136902,0
160918,08:50.0,76096,0
160919,09:05.0,144807,0
160938,12:26.0,165865,0
160953,14:45.0,167637,0
160956,15:25.0,65245,0
160975,17:48.0,144807,0
160976,17:49.0,2458,0
160977,18:33.0,144807,0
160979,18:55.0,2458,0
160999,21:45.0,81188,0
161004,22:50.0,151605,0
161005,23:16.0,144807,0
161008,23:58.0,151605,0
161014,24:18.0,144807,0
161018,25:01.0,144807,0
161019,25:21.0,34049,0
161021,25:31.0,151605,0
161029,26:42.0,151605,0
161031,27:04.0,2458,0
161036,27:44.0,71446,0
161037,27:45.0,2458,0
161043,29:02.0,2458,0
161052,30:30.0,78128,0
161056,31:03.0,151605,0
161066,33:06.0,151605,0
161068,33:33.0,72560,0
161082,37:18.0,151605,0
161087,39:11.0,96671,0
161088,39:13.0,96671,0
161091,39:55.0,26074,0
161111,43:51.0,42959,0
161125,47:29.0,144807,0
161129,48:52.0,171229,0
161130,49:08.0,57555,0
161135,49:50.0,59403,0
161161,56:26.0,85994,0
161165,57:10.0,173549,0
161166,57:13.0,51588,0
161169,57:50.0,151605,0
161193,02:54.0,105915,0
161196,03:25.0,26714,0
161198,03:43.0,144807,0
161210,04:42.0,144807,0
161211,05:14.0,100572,0
161232,10:47.0,92112,0
161233,11:35.0,118026,0
161250,13:30.0,94279,0
161262,16:06.0,65534,0
161266,17:23.0,28046,0
161278,19:39.0,92112,0
161299,24:31.0,100227,0
161303,25:08.0,44213,0
161315,26:19.0,144885,0
161321,27:30.0,30818,0
161338,31:04.0,29488,0
161342,31:44.0,13174,0
161352,33:23.0,67478,0
161375,38:11.0,125323,0
161376,38:15.0,130977,0
161377,38:28.0,28186,0
161403,43:18.0,100227,0
161412,44:32.0,78682,0
161420,45:39.0,78682,0
161424,45:56.0,72334,0
161425,46:22.0,150591,0
161434,47:14.0,92435,0
161435,47:21.0,103167,0
161443,48:27.0,125323,0
161448,49:06.0,125323,0
161455,50:21.0,106152,0
161458,50:45.0,5759,0
161473,53:26.0,78682,0
161478,54:36.0,7196,0
161497,59:48.0,35993,0
161510,03:43.0,30112,0
161533,06:44.0,44351,0
161535,06:57.0,44351,0
161561,11:12.0,141674,0
161592,16:20.0,18627,0
161615,22:33.0,69647,0
161619,23:31.0,778,0
161620,24:08.0,156814,0
161640,27:10.0,171345,0
161646,28:11.0,142798,0
161651,30:06.0,78461,0
161675,35:17.0,103072,0
161683,36:28.0,42959,0
161695,38:58.0,37876,0
161708,41:17.0,15471,0
161714,42:45.0,174042,0
161715,42:58.0,16126,0
161726,45:18.0,152445,0
161732,46:35.0,10398,0
161737,49:06.0,153536,0
161760,53:09.0,53682,0
161769,54:51.0,145275,0
161798,00:31.0,42288,0
161806,01:35.0,10294,0
161837,07:59.0,20054,0
161844,09:11.0,85141,0
161857,12:02.0,13607,0
161862,12:49.0,140763,0
161885,16:04.0,126766,0
161886,16:06.0,77332,0
161891,17:03.0,77332,0
161895,17:52.0,101650,0
161896,17:54.0,46396,0
161901,19:37.0,60446,0
161902,19:41.0,60446,0
161904,20:02.0,118199,0
161911,21:46.0,131552,0
161918,23:27.0,8856,0
161936,27:52.0,55824,0
161942,28:39.0,98066,0
161954,30:45.0,39028,0
161965,33:18.0,70554,0
161967,33:24.0,111022,0
161980,36:24.0,167170,0
161983,36:53.0,111022,0
162019,44:01.0,104404,0
162023,44:59.0,76744,0
162032,46:33.0,155972,0
162033,46:35.0,155972,0
162046,49:40.0,167170,0
162068,53:13.0,72886,0
162107,01:15.0,10795,0
162108,01:33.0,10795,0
162122,03:22.0,43620,0
162125,03:33.0,485,0
162138,04:57.0,84545,0
162139,05:03.0,101478,0
162154,07:24.0,167170,0
162156,07:40.0,485,0
162163,09:51.0,79170,0
162177,13:00.0,38517,0
162191,16:53.0,17853,0
162230,22:55.0,5596,0
162246,25:48.0,143030,0
162249,26:04.0,119033,0
162252,26:28.0,109886,0
162268,29:22.0,38207,0
162269,29:34.0,79170,0
162273,30:27.0,96260,0
162275,30:38.0,22473,0
162276,30:46.0,96260,0
162287,32:38.0,96260,0
162329,41:18.0,37807,0
162336,42:10.0,133341,0
162345,43:03.0,147174,0
162346,43:04.0,162127,0
162350,43:24.0,162127,0
162355,44:33.0,83762,0
162358,45:08.0,3947,0
162369,47:38.0,51227,0
162376,48:24.0,34524,0
162394,51:40.0,30472,0
162402,52:36.0,83762,0
162436,57:54.0,49567,0
162447,59:45.0,83762,0
162482,03:44.0,40611,0
162497,05:45.0,147174,0
162499,06:06.0,30472,0
162544,15:15.0,49714,0
162551,15:59.0,13607,0
162553,16:09.0,35877,0
162568,18:57.0,30472,0
162575,20:36.0,159816,0
162608,27:13.0,114003,0
162626,31:06.0,50454,0
162640,33:16.0,157284,0
162642,33:54.0,130662,0
162645,34:34.0,95284,0
162651,35:42.0,150338,0
162654,36:05.0,65043,0
162676,39:21.0,77155,0
162684,40:51.0,94592,0
162688,42:40.0,51905,0
162730,53:45.0,117353,0
162747,57:15.0,130875,0
162755,58:42.0,1327,0
162777,02:15.0,64749,0
162792,04:18.0,100942,0
162833,11:26.0,14802,0
162835,12:03.0,49289,0
162842,12:46.0,140298,0
162848,13:20.0,142522,0
162855,14:35.0,133178,0
162860,15:40.0,108671,0
162862,15:59.0,42199,0
162882,20:16.0,9447,0
162885,21:12.0,87085,0
162907,25:01.0,85262,0
162908,25:36.0,58148,0
162949,36:02.0,106320,0
162951,36:08.0,57637,0
162966,37:50.0,168944,0
162980,41:05.0,96671,0
163000,44:38.0,34524,0
163002,45:41.0,68518,0
163012,47:06.0,28502,0
163013,47:34.0,77170,0
163019,49:05.0,29732,0
163034,51:38.0,125127,0
163051,54:17.0,97186,0
163053,54:44.0,175932,0
163061,55:39.0,36855,0
163067,58:01.0,3743,0
163074,59:23.0,52507,0
163100,03:18.0,96292,0
163102,03:35.0,96292,0
163112,06:08.0,135490,0
163120,08:33.0,79641,0
163121,08:38.0,150764,0
163125,10:33.0,168244,0
163138,13:44.0,51763,0
163153,17:22.0,36741,0
163181,23:38.0,61567,0
163188,25:23.0,107698,0
163200,29:05.0,158245,0
163205,30:22.0,65799,0
163218,33:14.0,65799,0
163225,34:49.0,127441,0
163258,39:41.0,108124,0
163273,43:02.0,51905,0
163278,44:29.0,104942,0
163303,48:38.0,123868,0
163307,49:52.0,143586,0
163308,49:54.0,143586,0
163309,49:59.0,143586,0
163311,50:10.0,143586,0
163334,54:08.0,40475,0
163347,57:24.0,108506,0
163354,58:37.0,55343,0
163357,58:48.0,127195,0
163369,02:06.0,31649,0
163379,05:10.0,21755,0
163415,14:40.0,20895,0
163417,15:00.0,142807,0
163425,17:24.0,117549,0
163432,18:00.0,49549,0
163434,18:40.0,162428,0
163441,20:38.0,142807,0
163457,24:24.0,143181,0
163470,27:26.0,37423,0
163476,29:29.0,66726,0
163477,29:31.0,66726,0
163479,30:54.0,145928,0
163494,35:25.0,30194,0
163497,37:07.0,164556,0
163504,39:11.0,137160,0
163516,41:11.0,17736,0
163527,43:40.0,30043,0
163534,44:33.0,30194,0
163547,48:11.0,73272,0
163554,50:00.0,20713,0
163557,51:52.0,96292,0
163561,52:55.0,135683,0
163577,55:40.0,75355,0
163585,57:31.0,7001,0
163586,58:24.0,61416,0
163600,00:49.0,12621,0
163615,03:13.0,121285,0
163616,03:24.0,83069,0
163621,04:04.0,38686,0
163624,04:40.0,81114,0
163630,05:24.0,38686,0
163635,06:20.0,121285,0
163658,12:30.0,10236,0
163664,13:27.0,174698,0
163683,17:49.0,23221,0
163699,21:18.0,85114,0
163707,22:54.0,87102,0
163768,33:23.0,161925,0
163777,35:31.0,15519,0
163805,42:51.0,2397,0
163812,44:39.0,2397,0
163815,45:23.0,143588,0
163820,46:23.0,40619,0
163821,46:38.0,14465,0
163842,49:17.0,75729,0
163855,51:39.0,42959,0
163881,56:09.0,145578,0
163931,04:41.0,50136,0
163934,05:23.0,7677,0
163938,05:43.0,41778,0
163949,07:10.0,100093,0
163953,07:47.0,141447,0
163961,09:01.0,10845,0
163962,09:04.0,45889,0
163966,10:12.0,161938,0
163974,11:34.0,87400,0
163976,11:46.0,8194,0
163977,12:35.0,122063,0
163980,13:02.0,65706,0
163984,13:42.0,104757,0
163985,13:45.0,152954,0
163986,13:46.0,152954,0
163992,14:40.0,69889,0
164011,17:20.0,168907,0
164017,18:01.0,8169,0
164040,20:56.0,42170,0
164041,20:57.0,152005,0
164050,23:17.0,111754,0
164051,23:41.0,5962,0
164070,27:12.0,9950,0
164077,28:41.0,15050,0
164078,28:44.0,29666,0
164079,28:45.0,29666,0
164083,29:38.0,112246,0
164084,29:41.0,156796,0
164098,33:05.0,54563,0
164119,37:15.0,138655,0
164121,37:19.0,1086,0
164141,40:39.0,152725,0
164149,42:40.0,64861,0
164155,43:36.0,138993,0
164162,45:22.0,149429,0
164189,48:43.0,45184,0
164196,50:03.0,38594,0
164212,52:31.0,143361,0
164224,54:11.0,96341,0
164248,58:13.0,35458,0
164258,59:53.0,23517,0
164268,01:00.0,43319,0
164272,01:56.0,42804,0
164282,03:32.0,36458,0
164292,05:11.0,43319,0
164320,12:23.0,36458,0
164327,14:35.0,121016,0
164339,17:57.0,92811,0
164349,20:40.0,171345,0
164378,28:29.0,101924,0
164379,28:39.0,126932,0
164388,31:19.0,40619,0
164392,32:30.0,9192,0
164419,40:33.0,46245,0
164446,46:09.0,63527,0
164455,49:24.0,18759,0
164472,53:20.0,135944,0
164474,54:29.0,68606,0
164478,57:50.0,86792,0
